text,label
මේ නිලියො නිසා ඊලග පරම්පරාව ගන්න දෙයක් නැති වෙනවා.,anger
මේ වගේ තිරිසන් වැඩ කරන්න පුලුවන් කාටද.,anger
උන්ව පේනකොටත් තරහ යනවා.,anger
මාව වෙව්ලනවා උන් දකිද්දි.,anger
බලු වැඩ කරන්න එපා මනුස්සයො .,anger
අපේ ලමයිව නිකරුනේ මරල දාපු උන්ට යහතින් ඉන්න දෙන්නෙ නෑ.,anger
මට ඔය කාගෙවත් උදව් ඕනෙ නෑ. ,anger
පොලිස්සියත් දෙකට නැමෙනවා මැති ඇමතිවරු එනකොට.,anger
නීතිය සල්ලිවලට යට වෙලා තියෙන්නෙ.,anger
ඔයා මෙහෙම gift එකක් දෙයි කියලා හිතුවේ නැහැ!,surprise
මෙච්චර කාලෙකට පස්සේ එයා මට message එකක් දාලා!,surprise
ඒක ඇත්තටම ඔයාගේ ඇදපු චිත්‍රයක් ද? වාව්!,surprise
ඔයාගේ නැටුම දැක්කම මට නිකන්ම කෑ ගැහුනා!,surprise
 ඒක නම් පිස්සුවක්?,surprise
ඔයා නැටුම් කරන එක නම් පුදුමයි!,surprise
මේක ඔයාගෙන්ද ලැබුනේ? අදහගන්නත් බෑ!,surprise
ඔයා ලියපු කවිය හරිම අපූරුයි!,surprise
ඔයා විභාගෙට අතිරේක ලකුණු අරගෙන තියෙනවා කියලා අහල මට පුදුම හිතුනා.,surprise
ඔයාගෙ අතකුරුද මේ. ඒවගෙ ලස්සන!,surprise
ඔයා මුලින්මද මේවා හැදුවෙ? නියමයි!,surprise
ඔයාට මෙච්චර කියන්න දෙයක් තිබුණද?,surprise
ඔයා ඒකම පැය 4ක් එකදිගට කියලා !,surprise
ඒ අලුත් පෝන් එකක් ගත්තද !,surprise
ඔයාගේ හෙයාර් ස්ටයිල් එක දැක්කම ඔයාව හඳුන්න ගන්නවත් බැරි වුණා.,surprise
ඔයාගේ ඉංග්‍රීසි දැනුම දැක්කම මට හිතාගන්න බැරි උනා!,surprise
ඔයාට අලුත් රැකියාවක් ලැබුනද?.,surprise
ඔයා මේ තත්වෙට ආවෙ කොහොමද කියලා මට තේරෙන්නෙ නෑ!,surprise
ඔයා යන්නෙ පිටරට චාරිකාවකටද? නියමයිනෙ!,surprise
ඔයාගේ ටික්ටොක් එක දැක්කම මං පුදුම උනා.,surprise
ඔයා coding කරන හැටි දැක්කම හිතාගන්නවත් බෑ!,surprise
මට සර්ප්‍රයිස් පාටි එකක් ?ඒ ගිෆ්ට් එකේ ලස්සන.,surprise
ඔයා මේ තරම් ආදරනීයයි කියලා හිතුවේ නැහැ!,surprise
ඔයා කොච්චර නිර්මානශීලීද කියලා දැනෙන්නේ දැන්!,surprise
ඔයාගෙ අලුත් සිංදුව trending!,surprise
ඔයාගේ ලකුනු දැක්කම පංතියෙ ලමයි හූස් ගෑවා.,surprise
ඔයාද මේක හැදුවේ? ,surprise
ඔයාගේ ගෙදර මේ ඔක්කොම දේවල් තියෙනවද?,surprise
ඔයා තනියමද මේවා ඉව්වෙ !,surprise
මෙන්න මෙයා මට සමාවෙන්න කිව්වා. පුදුමයි!,surprise
ඔයා ෆේස්බුක් එකට ඔය දෙන්නගෙ පොටෝ එකක් දායි කියලා හිතුවෙම නැහැ!,surprise
ඔයාගේ අදහස් දැකලා කලමනාකරු ශොක් උනා.,surprise
ඔයාට පියානෝ වාදනය කරන්නත් පුලුවන්ද?,surprise
ඔයා අපි හිතපු වගේ නෙමෙයි!,surprise
ඔයා මේ වගේ කෙනෙක් වෙයි කියලා අපි හිතුවෙම නෑ.,surprise
මට A3ක් !,surprise
අනේ මගේ පුතාට ඩොක්ටර් කෙනෙක් වෙන්න පුලුවන්!,surprise
ව්භාග ප්‍රතිඵල දැක්කම මට හිතාගන්න බැරි උනා.,surprise
එයාගෙ ලස්සන.,surprise
එයාගෙ පොටෝ වල ලස්සන!,surprise
ඔයා හෙට ලංකාවට එනවද!,surprise
ඔයා කසාද බැන්දද!,surprise
ඔයා මං වෙනුවෙන්ද ඒ සිංදුව කිව්වෙ? ඇත්තටම?,surprise
වාව් ඔයා මාර ස්මාර්ට්නෙ.,surprise
අපෙ අම්මා එහෙම දෙයක් කිව්වද ඔයාට? ,surprise
"මොකක්, එයා රට ගියාද?",surprise
එයාට ලමයි දෙන්නෙක් ඉන්නවා. ඒත් එයා බැදලා අවුරුද්දයිනෙ.,surprise
අන්න අර කොල්ලා බස් එකක් අරං.,surprise
නෑ නෑ කීයටවත් එහෙම වෙන්න විදිහක් නෑ.,surprise
මෙච්චර දුර යන්න ඕනද?,surprise
තව අවුරුදු 2ක් ?,surprise
ලක්ෂ 2ක් මේ පොඩි ඉඩමට !,surprise
ඔයාට විශ්වාසද එයා එහෙම කිව්වා කියලා.,surprise
ඒ මනුස්සයොන්ට කොහෙන්ද ඔච්චර සල්ලි.,surprise
ඔයාලා දිනුවද ?,surprise
මේ කවුද මගෙ මේසෙ උඩින් තෑග්ගක් තියලා ගිහින්.,surprise
ඒක රත්තරං මුද්දක්!,surprise
ඔයා අර පාඩම් ඔක්කොම බලල ඉවරද!,surprise
ඔයා මෙච්චර රෑ වෙනකන් ඇහැරලාද?,surprise
ඔයා දැන්ම ටික්ටොක් වල ප්‍රසිද්ද වෙලා .වාව්!,surprise
ඔයාගේ ක්‍රශ් එකත් එයාද ?,surprise
මගේ හදවතට තවත් වද දරන්න බෑ.,sadness
මම කවදාවත් සතුටින් ජීවත් වෙලා නැහැ.,sadness
සතුට කියන්නේ මට හිමි දෙයක් නෙමෙයි.,sadness
එයාගෙ වචන මගෙ හිතේ දෝන්කාර දෙනවා.,sadness
මට දැන් කිසිම බලාපොරොත්තුවක් නෑ.,sadness
මටත් ඔහොම දවසක් තිබුනා හමුදාවෙ එයාගෙ යාලුවෙක් ඇවිත් මට එයා නැති උනා කියලා කිව්වා.,sadness
දුක්වෙන්න හුරු වෙලා ඉන්නෙම මම.,sadness
මට විශ්වාස කළ හැකි කෙනෙක් නැහැ.,sadness
ජීවිතය කියන්නේ දුකට පමණයි.,sadness
අනේ මගේ රටට මේ මොකද උනේ.,sadness
අපේ රටට මේ අත්වෙලා තියෙන ඉරනම දැක්කම පපුව කඩාගෙන යන්න එනවා.,sadness
මගේ දුක අහන්න මගෙ යාලුවෙක්වත් හිටියෙ නෑ. අන්තිමට මට ඉතුරු උනේ අම්මා විතරයි.,sadness
මට ආයෙ ඒ අතීතය මතක්කරන්නවත් ඕනෙ නෑ.,sadness
ඔහු අහිමි වීම මට මේ ලෝකෙම නැති උනා වගේ.,sadness
මට හිතෙන්නේ මේ දුක කවදාවත් ඉවර වෙන්නෙ නැතිවෙයි.,sadness
මේ ලෝකයම මට විරුද්ධයි.මම තනිවෙලා.,sadness
